ChainID,Sender,TxHash,Amount,FirstSeen,Completed
cosmoshub-4,cosmos1m4vfjh8pnt8rrhpx3sjxmpry5e86p52dw6shre,7603C68B1C503E37797742F2DAEB3473B5FE8EAC9ACEE02B7DC0D9F074218985,"[{""denom"":""uatom"",""amount"":""735544""}]",2023-04-19T13:53:58.653049424Z,
cosmoshub-4,cosmos1488kv08va80uyw3rqm03dxapmgak6mx47kxn6q,77F3F7C75CA4B4C5114BCCFAB9A94CE7E39D55C0E39A86B92FC65C4BF60B16D9,"[{""denom"":""uatom"",""amount"":""3300000""}]",2023-05-02T01:21:42.678249684Z,
cosmoshub-4,cosmos1rwa0zaw2xdp3uv3rvyq7q4a6wygccr45pt6e6v,77F3FF9B62482A631ACFE615DB2E46B0B5DFC271AAC6E87D308BCAF87048B060,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-05-02T20:00:04.516501311Z,
cosmoshub-4,cosmos1pxlz6qke27gzrymcylpqgfh2hahm7gvweq3xsy,788402E1CC959CCE23EA698BD9E9006A5DCB2022DF45E6738F8412874A119C7D,"[{""denom"":""uatom"",""amount"":""19400341""}]",2023-04-10T02:43:14.761277151Z,
cosmoshub-4,cosmos12vpc8j0jjhjh8mhtqrnegkd6l5d7jvgvg2pwnm,78DBA9BD56C6FB7B8056550B8B7BAD141A4A3486618F29404F76FD633757428F,"[{""denom"":""uatom"",""amount"":""52000000""}]",2023-05-03T09:05:24.104159057Z,
cosmoshub-4,cosmos1xj050ejzs04q770s23f5qftfs2wn2upj3lqfjj,78F9CA8442B46782A9DD03B6747DB4780B0783DD9A94397852BF747BB07A1D63,"[{""denom"":""uatom"",""amount"":""310000""}]",2023-04-24T17:37:15.744302642Z,
cosmoshub-4,cosmos100ywfax95u9c6mndxzuqkq2fdkv7f6pqntq8qt,7AE70E05F47B2A5DE94CB71F29F29CD238864FCE90A4E2F41B1A41F096336212,"[{""denom"":""uatom"",""amount"":""5000000""}]",2023-05-02T21:03:53.040404749Z,
cosmoshub-4,cosmos1juz68vx5dlplqmv4kyg6mvncqxm40gama98022,7B0B6A85E8688A7FE47DF566542EFB68B9BD91BEB318179D2F430B37F12F05DF,"[{""denom"":""uatom"",""amount"":""568582""}]",2023-04-13T18:46:41.386211200Z,
cosmoshub-4,cosmos1zz3fgakx8az5rvpkn0elme0eqsdmwzxcmytyta,7C17F0201F627C1CF26721DEECF72CD9B60C444F7E9552B5C670DAE5C7B80EA1,"[{""denom"":""uatom"",""amount"":""3000000""}]",2023-04-14T15:05:51.361487036Z,
cosmoshub-4,cosmos1yrjlqyf9r3kaxd3zea3ma02vk6meqgcjhcj2kt,7C24FEC2828EA423D7274AC42C919807D30B7CC36280FD0BACAE4004D924C3D6,"[{""denom"":""uatom"",""amount"":""780000""}]",2023-04-27T20:27:36.899939455Z,
cosmoshub-4,cosmos1n4sy6w7u3e9k2xs4neywqwm5270sggxavchnzj,7D699D22444B252DFB41F3F95F4DA0D821BED09AE1CA29F0B0EF987396126E9D,"[{""denom"":""uatom"",""amount"":""435000""}]",2023-05-04T11:59:27.776197732Z,
cosmoshub-4,cosmos1gaqgs8d823ls6dqsy9g3am6cvhhr8clhjxls27,7DDABAB3DCCFA2A6C9FB396116B7BCACB9038ECB27819644FB176EB458C80695,"[{""denom"":""uatom"",""amount"":""749884""}]",2023-04-13T03:23:26.175826935Z,
cosmoshub-4,cosmos100ywfax95u9c6mndxzuqkq2fdkv7f6pqntq8qt,7E335E68410105AB18B6AC9F7545BB35C3E8B0921246AB66C28D81904569703E,"[{""denom"":""uatom"",""amount"":""4600000""}]",2023-04-21T00:11:32.344052482Z,
cosmoshub-4,cosmos1utd2genfep9c4c3fg3e4zt6nlrruvwgwcx85w7,7E5049D596F3945CAED6C70051AFF8092A4D03173E6B2E4845E2DC276DC6489C,"[{""denom"":""uatom"",""amount"":""1000000000""}]",2023-04-30T01:41:42.973214169Z,
cosmoshub-4,cosmos12zwsxe28th39tkq9yrlcytqdy6mdrx240v0y0v,7EE2FC8EB102FE9B59B1485302A95FA67B482020A80C26AB1AE03DC622937392,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-05-01T05:32:40.214890636Z,
cosmoshub-4,cosmos1zkpqql5yt04k6hdyu6ahun09uuqtey8fsy0n9z,7F1461F072FA1AE237F2BD7113D1F77B7BAB1BF5F313B2E97E35EE558A0B8344,"[{""denom"":""uatom"",""amount"":""250000""}]",2023-04-20T13:45:20.099571598Z,
cosmoshub-4,cosmos1yhzvn7jq8j248cx5asnjzxwr79c20fls8qyzl3,813A503D2C2E66408D7E510464AF24562DA3E94B8D5C4BD1BFA95F9F99CAF853,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-04-09T21:26:59.478841305Z,
cosmoshub-4,cosmos164kd2jgy4evt0zrl8z8nd3hspp777v8sppl92s,8185B9115E9C6A88784A6919238F25176385F2053E0453C46D65C1E0B5EB4E25,"[{""denom"":""uatom"",""amount"":""424501""}]",2023-04-24T17:37:15.744302642Z,
cosmoshub-4,cosmos1jjx0ypcv3rkfyrldkg0enzlc049zvr47yypkny,81F08E4392A12599AFCDC2670906C9B5FCF92B4D1204DEDE2A0284958F387F8B,"[{""denom"":""uatom"",""amount"":""10000000""}]",2023-04-20T20:43:48.026414324Z,
cosmoshub-4,cosmos14lrzray0tf5325pp7nwjgeyk5qkrqj9mhucv33,821AC7D84B9BA1CD0ADC99429110DCDC35004FC7E404A439F5B5D275AD034580,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-04-20T20:31:55.102368609Z,
cosmoshub-4,cosmos14j2na5uvf33r9a7nun2zq54636r8e3rktd93yh,82BF27BA116A0F4A1078850725DA357A90003FE27A37AE71FF6C581F83507F67,"[{""denom"":""uatom"",""amount"":""5700000""}]",2023-05-01T08:37:54.534756606Z,
cosmoshub-4,cosmos1ngy08w0k6u02gse54fvqt3mzs8y63hxvsxcnnh,82DEEC8859F916D365A50E762C51AAC2A148759268DC277D902315B38F822E79,"[{""denom"":""uatom"",""amount"":""1024171""}]",2023-04-12T19:58:57.348844099Z,
cosmoshub-4,cosmos13p47hyjckhfxrkn6n324l4wzk3l39p4jea0t4m,843971490EFCF0EF722605FDB84F4488A6A4F089B5257AAF6D91496701131674,"[{""denom"":""uatom"",""amount"":""10000000""}]",2023-04-21T22:32:51.514329810Z,
cosmoshub-4,cosmos1493m62wqanv78w9c3emew84mjg5rawjsdpjqc4,85B8946DFF4295AA0D8EED17C8D22347D4299CF52ED64A85CE2C761D4E52A4D3,"[{""denom"":""uatom"",""amount"":""20000000""}]",2023-04-20T17:08:37.914922024Z,
cosmoshub-4,cosmos1pqaqkr9echxjydytsqc8m0y2tx39cwqppz62mr,863FF845DDBE84C057F042039556C62AD0416FDE5DD13BE13ED21CDB0B2F1938,"[{""denom"":""uatom"",""amount"":""6000000""}]",2023-04-04T16:21:11.810188726Z,
cosmoshub-4,cosmos1nlj2ggcffayevf5jgftn9nvkssxresej8nj5ya,8694A361CB96F807BFED5EEC95C8C8B5DE507C0236FB9E308795710214130ADE,"[{""denom"":""uatom"",""amount"":""5000000000""}]",2023-04-29T04:00:18.560560410Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,870FDFAF79058345CF80E295FFC54F5F2802706B9C6188ACAA7066C3914F2071,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-05-05T09:02:22.967345069Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,87217095A549532F0803451F3ED7CCD8364AACCE42F76536F727C6FF173B9F7F,"[{""denom"":""uatom"",""amount"":""3300000""}]",2023-04-13T11:31:34.941891343Z,
cosmoshub-4,cosmos1dalqypymz0c0pmcyrkzcn3s873qhjrzhhgns0m,87765540A490D8DB6AED37C7F5694C5F57A298FB25E21184C900EE7C0008D101,"[{""denom"":""uatom"",""amount"":""100000""}]",2023-04-30T10:07:21.913903441Z,
cosmoshub-4,cosmos156jqyu9asf9l497qa9hjfklazg9svwdjlad0g4,8831C18EC7704BB20399C306E18B4226AA2531AAEB1B5F3490FD50DE1E92902E,"[{""denom"":""uatom"",""amount"":""21000000""}]",2023-04-19T21:50:05.034143483Z,
cosmoshub-4,cosmos1snvzr84cv8esmlwpcfqg26tfxndn3xwdkrhhhr,8831EA29B5AF92FFCD10D5AC2AEA103BCFF136FC71782121989238C14A921758,"[{""denom"":""uatom"",""amount"":""2026341""}]",2023-04-21T19:30:36.065098258Z,
cosmoshub-4,cosmos1xppn98w0gg6wl0q2g2nasmkqlf2elwpkl7fc5y,8A724992B0848B44C4273EF5BC6A8A5984A023AAF8616B3AF71FD4D6DE383453,"[{""denom"":""uatom"",""amount"":""5200000""}]",2023-05-01T09:02:32.506637176Z,
cosmoshub-4,cosmos1gaqgs8d823ls6dqsy9g3am6cvhhr8clhjxls27,8A8F29E55F694BB4C867A9CBB3032EFBF92FBA9206FD2AD12F59A0B18F8F0F32,"[{""denom"":""uatom"",""amount"":""948707""}]",2023-05-04T06:52:45.584548055Z,
cosmoshub-4,cosmos1umpkgecjk2ujvhtv57wdvvhtdjvkc9cw26dr9h,8A99504CCB2D6463139DFAAB0600802551374B7E67B76BABE073DED9442BC3E9,"[{""denom"":""uatom"",""amount"":""1812306""}]",2023-04-19T19:32:39.369916226Z,
cosmoshub-4,cosmos1h22vm6ggnwha77mradt5aagzngq62zsjc6r3e4,8C03BD962D57FFD586F2F8670BC916B220CA3D87481700403932E8EC4D837B25,"[{""denom"":""uatom"",""amount"":""400000""}]",2023-04-30T10:17:49.470743616Z,
cosmoshub-4,cosmos1cxful6l52eh0aknkufwtwmre7c4lvhv3fygn64,8CF87B6433D359F134FA29334F929F47A8F53266E31616A7C7C833F835D3F637,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-04-05T04:23:19.110762132Z,
cosmoshub-4,cosmos13lmh7zyl4rtvvxyx9tszwfv4efsmfz7at3ezgq,8D712344BDE2AFCFD88EDB617C7D01CD8F7A84D4B289EA12F683B17648A9251A,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-04-15T16:40:27.987063715Z,
cosmoshub-4,cosmos1adqeglychswah04f8w3jfnurjkdt9f8heuqm4v,8E4E50A4AC9FCB93993F495715EFBBEC50D261537FC0A86884C553BF5CBF2F5D,"[{""denom"":""uatom"",""amount"":""10000000""}]",2023-04-28T12:49:18.767253468Z,
cosmoshub-4,cosmos1z83d5zdh6jx6ks5cw6qygpwg32gf0fpjypzzd8,8EB7EA235406A512F12C8D6F5B82C83E57B1ACF3C2473C147DCEC7C208BA0790,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-05-03T06:00:11.041167184Z,
cosmoshub-4,cosmos1z3z365lydry32xghj9m8gt62mvddl55g5ad5h2,8FD9BE299D51D7AFBC78B415BE5FC5FDEDD7B92B90EBAFC3F2AFDDCB38DFBD7E,"[{""denom"":""uatom"",""amount"":""1998000""}]",2023-05-01T20:55:57.958881291Z,
cosmoshub-4,cosmos1crm76rqw2q0jp8jmpadeu2v7q2v406el76vnza,8FE33774D0DD9204CAE7BFC2613A82ED90BFBC302932A0A6815033199BBDC985,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-29T02:24:23.385148979Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,9087B53EC83B5F5BBD7BF6B2F76FAA60AE81A9F55185A7B696BE69F53051CA64,"[{""denom"":""uatom"",""amount"":""2900000""}]",2023-04-07T08:23:19.594950234Z,
cosmoshub-4,cosmos1tmvxp4pw3krw5ucx6fp9f2pfplwlvrn4z339rh,90B8301992725E88625069D37D79F4D8FA391711450062C17A7B933B2E2E0BEE,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-22T17:41:51.185669749Z,
cosmoshub-4,cosmos1xqk7zrzpldylr6qnmrd2vkujfc0ucsgrmfjv2p,91150A144A4E6384FEA050EDFBDE18ED5F9622A50521E025591E3C0CD005FCC9,"[{""denom"":""uatom"",""amount"":""1500000""}]",2023-04-05T13:51:56.951503034Z,
cosmoshub-4,cosmos1k6sl6aa6rglluv24580khgusrqp6cs4mdzns0f,9115AF10E5FA916C6CC3ADA75970475F2AC20CFC0FDF848333F46F19EAEFCD67,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-04-25T00:22:27.574982758Z,
cosmoshub-4,cosmos1xa925aq3vkmn5p6hmc0cppvgpzc4zeumy73rzn,912ABE8E94D04D78F1C0F562EF82DB8451F9DAF0B528A11E4EA7A01EDBC3E76F,"[{""denom"":""uatom"",""amount"":""20000000""}]",2023-04-29T22:10:06.551919243Z,
cosmoshub-4,cosmos1jjx0ypcv3rkfyrldkg0enzlc049zvr47yypkny,91B28C2A6F2849145F5A292B82E06C94C07BBD0CAA73E7AE04F5D851C0D68CF2,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-04-15T20:36:48.464496120Z,
cosmoshub-4,cosmos1egpedcv9tpu93pgx29x4n8u9a3epz7zqp9xc4c,91D09EA426B1462C660971D9C89BE26F37B15EA806369BE640C1E4BB23255476,"[{""denom"":""uatom"",""amount"":""310000""}]",2023-04-30T03:34:32.961293735Z,
cosmoshub-4,cosmos1plr4t0lsrpuyysu7fnk3uztk3pj8kpu2lrrlnt,91D9A76A8DDDD8B225DF6CA76F0051F7C4CE7D65B90B3648020A6C531F4066F4,"[{""denom"":""uatom"",""amount"":""797482""}]",2023-04-05T14:02:01.344517460Z,
cosmoshub-4,cosmos1954q9apawr6kg8ez4ukx8jyuaxakz7ye7kuk08,91DD4C7E7CAE7A0EA8E350D92B97BF1BF98FEC61E5D30A3419B89AE256E27093,"[{""denom"":""uatom"",""amount"":""10000""}]",2023-04-20T06:32:20.334721810Z,
cosmoshub-4,cosmos17xr6jzesfa9qk6x59k8cy6cgpwmxquwv4qgp73,9221654DD619F09B2DEA56E8ED11C376DDAB234AEA4E258DEA5DB61DD6281611,"[{""denom"":""uatom"",""amount"":""4786614""}]",2023-04-19T08:50:50.223121406Z,
cosmoshub-4,cosmos104tx64evn5j38qzjesn46834fe7gdp6jecqcsm,9234F9EB2F96E65526CF7D9290758EAAB249E59CE49F0AD5B7A8BF40492BA9C6,"[{""denom"":""uatom"",""amount"":""2048400""}]",2023-04-09T19:46:00.089985152Z,
cosmoshub-4,cosmos1074qhzmhta4d6k9a2v804zt3yq536vtj3t7758,923B656FA3391A8BF19BAF22FF81D6C4658E2F8922CCBEAF949ECDAEEC258A8E,"[{""denom"":""uatom"",""amount"":""3000000""}]",2023-04-24T17:37:15.744302642Z,
cosmoshub-4,cosmos190gmpd9vluddaheygwmsv72m8z7p624wl6mps4,92C58653DA9F01E0BA57BF9F5EEC1F3C08CC0E0A526580CF62248DFE42BCC24F,"[{""denom"":""uatom"",""amount"":""145387""}]",2023-04-19T20:14:19.418336439Z,
cosmoshub-4,cosmos15y2jy3uatqlavdmjkfr779dydgjqk43a94pwxl,92FFB5EC88F07D8AB15D9A191F1BDDC1294F52975332120EFE2F4E6F06B737EE,"[{""denom"":""uatom"",""amount"":""11000000""}]",2023-05-09T10:45:55.547143543Z,
cosmoshub-4,cosmos1ps5ycxnv5kyaud3f0c83fhzenws7mgzk9vktpr,937FA40648C8F849B610C07E03B34EE692BDBF0B4AABB703C11CC09354743EC4,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-22T03:36:27.778204398Z,
cosmoshub-4,cosmos1umpkgecjk2ujvhtv57wdvvhtdjvkc9cw26dr9h,93E47DEB00F34666CFC7FE08C81E0602BC04967D2777F7EC0B72E2CD6C0FBAEC,"[{""denom"":""uatom"",""amount"":""5454989""}]",2023-04-13T21:00:39.638399512Z,
cosmoshub-4,cosmos1ammrmh8s8gqsqhf6fc8mp22vz69cz9f2xy8z2g,94321EE4B8F7F236C83AA2AC343AFC53F1AB84774353F4C080F262E52C0F54B6,"[{""denom"":""uatom"",""amount"":""10000""}]",2023-04-18T21:40:04.420112583Z,
cosmoshub-4,cosmos1356pk4gtw8gexhehfpcl37smdq0epmzku2cctq,945E6B9FE80EAA94D91D04DC271950A72A66F157C10AC4F89F0AF5278FB897A4,"[{""denom"":""uatom"",""amount"":""1983333""}]",2023-04-19T21:13:36.060908129Z,
cosmoshub-4,cosmos1va2dv56w6x6t3qhxf9ctrhs3gz2cjcwmvmyycw,950F4C41536F147CC3CAD8BF273BE1270A9DA860E694A1580D0EFF801D988FC1,"[{""denom"":""uatom"",""amount"":""100000""}]",2023-04-05T09:38:57.147350338Z,
cosmoshub-4,cosmos1tgrxnrpem5r4wj872pxmep644f6jlugyg5t2zd,95C9560DB25FCA6D1F9824F9AA1C92C558F19F2B0F280CA89E3CA2B5F0316D8D,"[{""denom"":""uatom"",""amount"":""900000""}]",2023-04-05T19:37:57.810096824Z,
cosmoshub-4,cosmos1s8zk0vfjugymczm7tcyxsmd6j2kzpflvefmpef,967CA7038FBF7DAACB03731E5B3EAE455F24DAB09683468F51740CD929BEEA45,"[{""denom"":""uatom"",""amount"":""3600000""}]",2023-04-30T16:14:16.764574065Z,
cosmoshub-4,cosmos17x87z2c8pnwqc54g2cwf2796p8920r6l896hve,96E560D56AB1BC94586B84EBEA08ACEE06AFBF2BBE4CC94F26D97E9580C93D12,"[{""denom"":""uatom"",""amount"":""192423""}]",2023-04-14T21:27:12.598765427Z,
cosmoshub-4,cosmos1lr0uq54p57lxpxmqmej0sljwy92ngwy0ystdud,979722D9543995755F0F49F939F8397AC948A5C4314423374825317F20B34FE1,"[{""denom"":""uatom"",""amount"":""1300000""}]",2023-04-12T19:19:20.602670727Z,
cosmoshub-4,cosmos19nfe2l95pnmre8snp3eddvzun29s5rtj3aclmc,97A9460375E69526113CFFE2B2EA26C798DEBB39AC6DEC00E213F37C99A71244,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-13T06:48:03.752851792Z,
cosmoshub-4,cosmos18rkgyuyndswqq5ratusymmnpwa00gpumpnyaue,97C448C72E12ADAD32AA4AEC618E92904B0A8CBBEE88727898D2304D37928F2E,"[{""denom"":""uatom"",""amount"":""4000000""}]",2023-04-13T21:47:45.926576646Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,996EBB3CD88E43634BED56501225CD5A30091162BD460EBBC158ECD8A5C10384,"[{""denom"":""uatom"",""amount"":""2900000""}]",2023-04-29T06:47:41.069095844Z,
cosmoshub-4,cosmos14wc97l8zn5mkl825pgshqcy8749qaetdmp0vtq,99DEABAA0F15BDDA6105F85D44E184685D994D0AA795982B0BB8A4EDB167AC69,"[{""denom"":""uatom"",""amount"":""5400000""}]",2023-04-27T20:02:17.790398760Z,
cosmoshub-4,cosmos17xr6jzesfa9qk6x59k8cy6cgpwmxquwv4qgp73,9A2C4B4FD2B395C0B81C608665E944B83F8F8C3CEF40386A3D26B67B09230F1C,"[{""denom"":""uatom"",""amount"":""5000000""}]",2023-04-30T12:39:05.254445512Z,
cosmoshub-4,cosmos1kp22rcpkavm47tt7xahnjjxf4tjdlrf0z2zgst,9A4E3215EDD58FDE433019588C24F85E1D77DE551ADC7D82789143D57C27F45D,"[{""denom"":""uatom"",""amount"":""70000000""}]",2023-04-27T19:55:03.186763753Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,9B46B02EA28821BDC6319A96BAAD1A739956065F6CE6ACB71AD8776B7778A597,"[{""denom"":""uatom"",""amount"":""6200000""}]",2023-05-09T08:02:12.870742295Z,
cosmoshub-4,cosmos1znr5n3tedvgt94juaylejk76apexmdjn3xa34s,9B49AD07B17358A5000BCC99777BB7357863A6629094773592774FD61B56906E,"[{""denom"":""uatom"",""amount"":""300000000""}]",2023-05-01T15:48:41.430688974Z,
cosmoshub-4,cosmos1ljd6d8quzfn4zev99unxnz5x89frev3vl5nfwf,9B611D23B648789C2B2A7A1C6DB335DB13322688FCE82D85E771B714C78E3DA1,"[{""denom"":""uatom"",""amount"":""6000000""}]",2023-04-29T19:02:08.372175492Z,
cosmoshub-4,cosmos1ye0kh9z36dn0esfps070h6acg8s27kmqshd8um,9BD55316D3B5D96961ECFF1B71811EF3EFBE607FC5BFB81DB3051972079A08E1,"[{""denom"":""uatom"",""amount"":""400000""}]",2023-05-04T12:21:55.110290248Z,
cosmoshub-4,cosmos18s9d2gdjxpmr47e4tghqf3mpqv220udcrd6g6d,9C6C660B922571D89602FC37F6A62B0265CF290CB0601A36B7252307FC155488,"[{""denom"":""uatom"",""amount"":""15000000""}]",2023-04-04T00:44:56.001257039Z,
cosmoshub-4,cosmos1xkxntulzvzaus2nfgm5vu3rguljspj3s3042vy,9C6D07E5D08AE1C63020C64F0BDA5FE0BA00C98F2EC99B51BDFE85C30C8F3659,"[{""denom"":""uatom"",""amount"":""2100000""}]",2023-04-04T13:28:52.771652827Z,
cosmoshub-4,cosmos1ptpqwm4erszftfgqcjdz5m4v7k3lq53g7a0pww,9DDE460A6F96DD68F6DCE841EA882632EC3C6BE768A998C9B873F59550ECE979,"[{""denom"":""uatom"",""amount"":""14000000""}]",2023-04-20T09:25:11.035562108Z,
cosmoshub-4,cosmos1ws94r29rqx9ut2gatm934ysyrfyjd0guse3t4g,9E6696392FA103F4D4852FE499C4D0AA071AF2AEDBE3490509C320FACB5DF925,"[{""denom"":""uatom"",""amount"":""1695455""}]",2023-04-06T17:08:49.401657022Z,
cosmoshub-4,cosmos1xppn98w0gg6wl0q2g2nasmkqlf2elwpkl7fc5y,9EAE3AF90E8014D3FB3FD7AC192F07C25F02F730AC0866591B0003356C5000B8,"[{""denom"":""uatom"",""amount"":""4450000""}]",2023-04-25T02:17:40.820638913Z,
cosmoshub-4,cosmos1a33utnq4435anmxfhdqe5dye4e3adzs3w0f38x,9F1AC0EE76E40749EE590FE4E60CC92517A0EBAF26F3C83B479CB8E00B00901B,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-07T09:02:57.950691944Z,
cosmoshub-4,cosmos1u8wj9ktleeueqx6wnuwjllu6dthjhrpvph86qc,9F7BA157A4439BE4DF4B2122E4137ADB382370B09FB7B579EFE4848A7FC929BF,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-24T18:45:29.396178187Z,
cosmoshub-4,cosmos14ayev8lq0r9ngmmcrky4sh9f9xl4qeg6axkhrx,9FB4A1A42C6478B132D0880024FD85D7C21A34B0A74736D3DB99E91A5E7EB516,"[{""denom"":""uatom"",""amount"":""129185""}]",2023-05-04T14:56:07.702003751Z,
cosmoshub-4,cosmos1hhkrs7t4xcmu58gvmuyf8gw7ufggx7shy87cq2,A013921E02B1A36D4B33CEF4B0E19CFF8AAAD1A5C08077C16D61DF48B016487B,"[{""denom"":""uatom"",""amount"":""1886088""}]",2023-04-05T10:40:12.277172111Z,
cosmoshub-4,cosmos15dkpnznjnpvudxe4qlqzzeaxhvv9d5xn89nxl7,A02759F634F6624306FF66D27BD1318C14593C2A60E333EE1877DFAFE25487A8,"[{""denom"":""uatom"",""amount"":""93000000""}]",2023-04-14T10:34:19.427015911Z,
cosmoshub-4,cosmos10jsw8uvkajrd299k5k3y9s3kxlfsj0skraq686,A04D03EB548D285A48515C8AC1C8B83CCC4BF75C0CA41F27C46A65FB45BF01CD,"[{""denom"":""uatom"",""amount"":""340000000""}]",2023-04-30T14:56:52.133216883Z,
cosmoshub-4,cosmos1sqauqapy30ldj342lwk2mce4du3ccth0g9w923,A0ECF9430BC382A2AE00F18B6FA7259A4469F0156DB44DC63C4CED3E808EBE35,"[{""denom"":""uatom"",""amount"":""187000000""}]",2023-04-20T17:08:37.914922024Z,
cosmoshub-4,cosmos1a8cjwaahp5hzhr7mtj0ghusjstdnga5hajuhj8,A16A15A73ED8EC9DA5E1247C406541EE6015E4543895E64DD071B07335FBA648,"[{""denom"":""uatom"",""amount"":""1500000""}]",2023-05-03T22:56:43.733732208Z,
cosmoshub-4,cosmos1d8xtuav36xg7hp6lv6u69gexpd8sunaektzegm,A20F21B5097E4536E818167EAEBC20B93C481A98E40F62CD11DEA2B5A5727CCC,"[{""denom"":""uatom"",""amount"":""1500000""}]",2023-04-14T01:49:02.042133417Z,
cosmoshub-4,cosmos1z7fprv7u3anrvf95n546ljfddkpzyp45lp4u5n,A28394542DB1A6583CA9E67B01C90361C382836272583A1CB5689A77681869D5,"[{""denom"":""uatom"",""amount"":""800000""}]",2023-04-14T14:20:42.534987578Z,
cosmoshub-4,cosmos1l0mvuhkg8jjswkgqprqpem5upwungysrnkle2p,A3155EB95130D66864E4A152EC2FA18C16394D0BE3222237B2B719E473B276CF,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-05-03T06:04:25.169035559Z,
cosmoshub-4,cosmos1p45jy6rvs7m9ju9wvzdv4pauhg49wpjh28q9vs,A3EE1D691F7B27E6FE1869FBCD343D97CD1C6E3DEA134E6F5376FE55D1F295A3,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-04-19T11:26:54.838493841Z,
cosmoshub-4,cosmos1c3ewsn3z27h68hraqfwsjc9t3zwlt7fadz3pnq,A475FB9C88374F16F578C27E17A90E3C77B8769F1F060051E3551C54D1EDB556,"[{""denom"":""uatom"",""amount"":""1330000""}]",2023-04-14T21:24:09.067321122Z,
cosmoshub-4,cosmos1xppn98w0gg6wl0q2g2nasmkqlf2elwpkl7fc5y,A5D86559CA29532FFD8F90DCEAAF7DD9A763E4BABC006AE08A4614330C4C9633,"[{""denom"":""uatom"",""amount"":""3100000""}]",2023-05-05T09:04:50.744658524Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,A7B7D2DFD21762E47B3285F94661C5B4C5D7791B711C62F6F5F726D45F53C9F9,"[{""denom"":""uatom"",""amount"":""1500000""}]",2023-04-05T08:05:48.852464590Z,
cosmoshub-4,cosmos1xppn98w0gg6wl0q2g2nasmkqlf2elwpkl7fc5y,A8BBEACD7BDE4EFB278B47EFBD0A5E1A16FC35BBDDC36FBBBF6F9D321024580C,"[{""denom"":""uatom"",""amount"":""6700000""}]",2023-04-29T09:11:59.488964335Z,
cosmoshub-4,cosmos1mmh0wqwq9wluc6zle5evtu5nv84y5wc5fpanrx,A8C41B9AA3ECF7149513F5F36ECBE1F70E547167E6A4B6BCB02A25FCA85DEAF1,"[{""denom"":""uatom"",""amount"":""2330000""}]",2023-04-28T19:15:47.215649451Z,
cosmoshub-4,cosmos1jvm8gy4lgzcrsagxpyhvvxymz982y3j5n6l8mj,A8E79A7DD361AAAF2BD082923B548723094BAD1B7B5ED03715EA232B2E32EC90,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-05-03T18:14:20.073238879Z,
cosmoshub-4,cosmos14ux7ufwa7hjxl30sd7wfv7ka80nx3c7xtr0ajx,A9598769E8D3426FE867E79D4B9A8CD39B5DCDC64166C04C70A2B108811EF5A8,"[{""denom"":""uatom"",""amount"":""31000""}]",2023-04-28T18:55:26.426882982Z,
cosmoshub-4,cosmos1xppn98w0gg6wl0q2g2nasmkqlf2elwpkl7fc5y,A9A2DE68C3CA69E27317F86C31DE5A39C7C1ECB549B41D7B0A968ADC840C9C07,"[{""denom"":""uatom"",""amount"":""8000000""}]",2023-04-19T01:17:27.136122250Z,
cosmoshub-4,cosmos15wnjx4z4knp0h9cfru3cp0txpy5n9g5p67c0le,A9C326F1773900076F22ECF3571B05F4602337FB13225322F1C31C47D0958D0C,"[{""denom"":""uatom"",""amount"":""23000000""}]",2023-04-15T03:40:05.805100265Z,
